['CART', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.01;nan;0.19;0.12
['CART', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.01;nan;0.01;0.27
['NAIVE', 'KNN', 'SGD', 'SVC', 'MLP'];0.07;0.09;0.26;0.38
['NAIVE', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.05;nan;0.09;0.37
['NAIVE', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.06;nan;0.3;0.32
['NAIVE', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.11;0.31
['NAIVE', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.06;nan;0.03;0.38
['KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.25;0.27
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'SVC'];0.05;nan;0.11;0.35
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'MLP'];0.05;nan;0.23;0.32
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'EXTRA'];0.04;nan;0.09;0.31
['LR', 'CART', 'NAIVE', 'KNN', 'SVC', 'MLP'];0.03;nan;0.18;0.29
['LR', 'CART', 'NAIVE', 'KNN', 'SVC', 'EXTRA'];0.01;nan;0.04;0.27
['LR', 'CART', 'NAIVE', 'KNN', 'MLP', 'EXTRA'];0.01;nan;0.11;0.25
['LR', 'CART', 'NAIVE', 'SGD', 'SVC', 'MLP'];0.06;nan;0.06;0.36
['LR', 'CART', 'NAIVE', 'SGD', 'SVC', 'EXTRA'];0.05;nan;-0.03;0.35
['LR', 'CART', 'NAIVE', 'SGD', 'MLP', 'EXTRA'];0.04;nan;0.06;0.32
['LR', 'CART', 'NAIVE', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.03;0.29
['LR', 'CART', 'KNN', 'SGD', 'SVC', 'MLP'];0.03;nan;0.31;0.25
['LR', 'CART', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.02;nan;0.18;0.24
